transaction_id,customer_id,timestamp,amount,currency,payment_method,merchant_category,subscription_status,payment_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovery_probability,recovered
TXN_025395,CUST_06930,2026-09-22 12:30:00,1810.69,INR,wallet,ecommerce,none,successful,none,NONE,1,6,0,7,0,1.1666666666666667,12,1,0,0.2493,0
TXN_025396,CUST_06421,2026-09-22 12:45:00,4984.62,INR,upi,saas,none,failed,expired_payment_method,CARD_EXPIRED,1,17,13,4,0,0.23529411764705882,12,1,0,0.402,0
TXN_025397,CUST_04032,2026-09-22 13:00:00,1619.86,INR,upi,healthcare,active,successful,none,NONE,1,1,1,0,1,0.0,13,1,0,0.5539,0
TXN_025398,CUST_07443,2026-09-22 13:15:00,843.79,INR,debit_card,saas,active,failed,network_failure,CONNECTION_FAILED,1,7,2,5,1,0.7142857142857143,13,1,0,0.5523,0
TXN_025399,CUST_06361,2026-09-22 13:30:00,227.91,INR,upi,saas,active,successful,none,NONE,1,19,13,6,1,0.3157894736842105,13,1,0,0.5449,0
TXN_025400,CUST_01848,2026-09-22 13:45:00,1605.13,INR,upi,healthcare,active,successful,none,NONE,1,29,22,7,3,0.2413793103448276,13,1,0,0.5209,0
TXN_025401,CUST_01042,2026-09-22 14:00:00,4306.91,INR,upi,food,active,successful,none,NONE,1,11,4,7,5,0.6363636363636364,14,1,0,0.3879,0
TXN_025402,CUST_04840,2026-09-22 14:15:00,1625.71,INR,credit_card,food,none,successful,none,NONE,1,28,23,5,0,0.17857142857142858,14,1,0,0.6283,0
TXN_025403,CUST_07352,2026-09-22 14:30:00,2186.56,INR,credit_card,education,past_due,failed,insufficient_funds,BALANCE_LOW,1,7,3,4,1,0.5714285714285714,14,1,0,0.14,0
TXN_025404,CUST_07786,2026-09-22 14:45:00,1671.18,INR,upi,healthcare,none,successful,none,NONE,1,25,20,5,1,0.2,14,1,0,0.5675,0
TXN_025405,CUST_00243,2026-09-22 15:00:00,3255.12,INR,debit_card,healthcare,none,successful,none,NONE,1,22,19,3,5,0.13636363636363635,15,1,0,0.5758,0
TXN_025406,CUST_05546,2026-09-22 15:15:00,2381.13,INR,debit_card,food,active,successful,none,NONE,1,3,2,1,5,0.3333333333333333,15,1,0,0.4624,0
TXN_025407,CUST_02101,2026-09-22 15:30:00,1734.48,INR,debit_card,travel,past_due,successful,none,NONE,1,7,4,3,0,0.42857142857142855,15,1,0,0.3958,0
TXN_025408,CUST_09442,2026-09-22 15:45:00,479.3,INR,upi,travel,active,failed,insufficient_funds,BALANCE_LOW,1,15,8,7,0,0.4666666666666667,15,1,0,0.1354,0
TXN_025409,CUST_01738,2026-09-22 16:00:00,856.05,INR,upi,healthcare,active,successful,none,NONE,1,7,1,6,1,0.8571428571428571,16,1,0,0.3469,0
TXN_025410,CUST_02755,2026-09-22 16:15:00,2023.9,INR,upi,healthcare,active,failed,authentication_failure,AUTH_FAILED,2,13,13,0,2,0.0,16,1,0,0.4821,0
TXN_025411,CUST_01393,2026-09-22 16:30:00,5027.36,INR,upi,education,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,12,9,3,1,0.25,16,1,0,0.3024,0
TXN_025412,CUST_08440,2026-09-22 16:45:00,1767.72,INR,upi,education,past_due,successful,none,NONE,1,22,15,7,4,0.3181818181818182,16,1,0,0.7802,0
TXN_025413,CUST_07736,2026-09-22 17:00:00,2062.02,INR,credit_card,saas,active,successful,none,NONE,1,6,0,6,2,1.0,17,1,0,0.3204,0
TXN_025414,CUST_07644,2026-09-22 17:15:00,1173.68,INR,upi,food,none,successful,none,NONE,1,14,9,5,1,0.35714285714285715,17,1,0,0.5841,0
TXN_025415,CUST_09878,2026-09-22 17:30:00,1826.61,INR,upi,travel,active,successful,none,NONE,1,6,4,2,2,0.3333333333333333,17,1,0,0.5316,0
TXN_025416,CUST_04017,2026-09-22 17:45:00,2337.99,INR,upi,saas,active,successful,none,NONE,1,23,19,4,5,0.17391304347826086,17,1,0,0.4872,0
TXN_025417,CUST_03433,2026-09-22 18:00:00,3473.04,INR,upi,ecommerce,none,successful,none,NONE,1,9,7,2,5,0.2222222222222222,18,1,0,0.6767,0
TXN_025418,CUST_04527,2026-09-22 18:15:00,393.13,INR,debit_card,healthcare,none,successful,none,NONE,1,11,4,7,2,0.6363636363636364,18,1,0,0.2762,0
TXN_025419,CUST_07785,2026-09-22 18:30:00,761.89,INR,credit_card,ecommerce,active,successful,none,NONE,1,14,14,0,5,0.0,18,1,0,0.6148,0
TXN_025420,CUST_02082,2026-09-22 18:45:00,1969.96,INR,debit_card,ecommerce,active,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,25,20,5,1,0.2,18,1,0,0.168,0
TXN_025421,CUST_09540,2026-09-22 19:00:00,3237.8,INR,credit_card,travel,none,successful,none,NONE,1,3,2,1,1,0.3333333333333333,19,1,0,0.5865,0
TXN_025422,CUST_05576,2026-09-22 19:15:00,668.71,INR,wallet,travel,none,successful,none,NONE,1,3,0,3,1,1.0,19,1,0,0.3209,0
TXN_025423,CUST_05345,2026-09-22 19:30:00,378.58,INR,upi,saas,none,successful,none,NONE,1,16,11,5,4,0.3125,19,1,0,0.5578,0
TXN_025424,CUST_04737,2026-09-22 19:45:00,4548.35,INR,upi,saas,past_due,successful,none,NONE,1,25,23,2,3,0.08,19,1,0,0.54,0
TXN_025425,CUST_00133,2026-09-22 20:00:00,1809.65,INR,upi,healthcare,active,successful,none,NONE,1,11,5,6,0,0.5454545454545454,20,1,0,0.4874,0
TXN_025426,CUST_01855,2026-09-22 20:15:00,1832.11,INR,upi,education,active,failed,network_failure,CONNECTION_FAILED,1,10,5,5,0,0.5,20,1,0,0.3992,1
TXN_025427,CUST_06051,2026-09-22 20:30:00,1549.16,INR,credit_card,ecommerce,none,successful,none,NONE,1,20,14,6,4,0.3,20,1,0,0.5435,0
TXN_025428,CUST_05078,2026-09-22 20:45:00,443.06,INR,debit_card,food,none,failed,expired_payment_method,CARD_EXPIRED,1,22,21,1,1,0.045454545454545456,20,1,0,0.4331,1
TXN_025429,CUST_05341,2026-09-22 21:00:00,4357.26,INR,upi,food,none,successful,none,NONE,1,22,16,6,0,0.2727272727272727,21,1,0,0.3849,0
TXN_025430,CUST_08593,2026-09-22 21:15:00,5341.1,INR,wallet,ecommerce,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,4,1,3,0,0.75,21,1,0,0.1615,1
TXN_025431,CUST_00606,2026-09-22 21:30:00,3487.22,INR,upi,healthcare,past_due,successful,none,NONE,1,23,23,0,2,0.0,21,1,0,0.5496,0
TXN_025432,CUST_00132,2026-09-22 21:45:00,578.75,INR,netbanking,healthcare,none,successful,none,NONE,1,24,18,6,1,0.25,21,1,0,0.493,0
TXN_025433,CUST_07072,2026-09-22 22:00:00,1138.96,INR,debit_card,food,past_due,successful,none,NONE,1,15,12,3,2,0.2,22,1,0,0.4845,0
TXN_025434,CUST_06158,2026-09-22 22:15:00,297.57,INR,credit_card,travel,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,16,14,2,2,0.125,22,1,0,0.2758,0
TXN_025435,CUST_06579,2026-09-22 22:30:00,3886.8,INR,upi,travel,active,successful,none,NONE,1,15,10,5,3,0.3333333333333333,22,1,0,0.6179,0
TXN_025436,CUST_06614,2026-09-22 22:45:00,8984.06,INR,netbanking,healthcare,active,successful,none,NONE,1,18,11,7,3,0.3888888888888889,22,1,0,0.3686,0
TXN_025437,CUST_04507,2026-09-22 23:00:00,857.34,INR,upi,education,none,failed,authentication_failure,OTP_FAILED,1,6,1,5,2,0.8333333333333334,23,1,0,0.3269,0
TXN_025438,CUST_00804,2026-09-22 23:15:00,6842.19,INR,netbanking,saas,active,successful,none,NONE,1,7,7,0,3,0.0,23,1,0,0.5596,0
TXN_025439,CUST_05193,2026-09-22 23:30:00,2257.79,INR,upi,education,none,successful,none,NONE,1,26,26,0,2,0.0,23,1,0,0.6206,0
TXN_025440,CUST_04290,2026-09-22 23:45:00,1009.41,INR,wallet,education,none,successful,none,NONE,1,23,23,0,3,0.0,23,1,0,0.5419,0
TXN_025441,CUST_03634,2026-09-23 00:00:00,519.73,INR,credit_card,ecommerce,none,successful,none,NONE,1,12,12,0,4,0.0,0,2,0,0.6284,0
TXN_025442,CUST_02677,2026-09-23 00:15:00,633.74,INR,netbanking,ecommerce,past_due,failed,network_failure,CONNECTION_FAILED,2,22,22,0,5,0.0,0,2,0,0.6859,1
TXN_025443,CUST_01216,2026-09-23 00:30:00,1459.24,INR,credit_card,education,none,failed,transient,PROCESSING_TIMEOUT,2,4,2,2,5,0.5,0,2,0,0.4758,0
TXN_025444,CUST_02478,2026-09-23 00:45:00,1378.82,INR,credit_card,travel,active,successful,none,NONE,1,9,9,0,4,0.0,0,2,0,0.6501,0
TXN_025445,CUST_02265,2026-09-23 01:00:00,551.36,INR,upi,healthcare,none,successful,none,NONE,1,20,13,7,1,0.35,1,2,0,0.5121,0
TXN_025446,CUST_07791,2026-09-23 01:15:00,5254.15,INR,debit_card,food,active,successful,none,NONE,1,16,9,7,5,0.4375,1,2,0,0.4527,0
TXN_025447,CUST_00970,2026-09-23 01:30:00,5497.53,INR,netbanking,healthcare,none,successful,none,NONE,1,17,16,1,2,0.058823529411764705,1,2,0,0.6004,0
TXN_025448,CUST_06629,2026-09-23 01:45:00,533.85,INR,debit_card,saas,none,successful,none,NONE,1,12,9,3,3,0.25,1,2,0,0.5837,0
TXN_025449,CUST_00601,2026-09-23 02:00:00,3035.37,INR,credit_card,food,past_due,successful,none,NONE,1,21,19,2,0,0.09523809523809523,2,2,0,0.5383,0
TXN_025450,CUST_04456,2026-09-23 02:15:00,3107.32,INR,netbanking,food,none,successful,none,NONE,1,3,0,5,4,1.6666666666666667,2,2,0,0.0965,0
TXN_025451,CUST_05942,2026-09-23 02:30:00,6285.36,INR,credit_card,food,none,successful,none,NONE,1,27,20,7,2,0.25925925925925924,2,2,0,0.4761,0
TXN_025452,CUST_09525,2026-09-23 02:45:00,384.39,INR,upi,education,active,failed,transient,GATEWAY_TIMEOUT,1,23,21,2,4,0.08695652173913043,2,2,0,0.7815,0
TXN_025453,CUST_02717,2026-09-23 03:00:00,995.17,INR,debit_card,ecommerce,past_due,failed,transient,PROCESSING_TIMEOUT,2,29,24,5,0,0.1724137931034483,3,2,0,0.8203,1
TXN_025454,CUST_00782,2026-09-23 03:15:00,557.16,INR,upi,food,none,successful,none,NONE,1,29,29,0,1,0.0,3,2,0,0.5881,0
TXN_025455,CUST_01435,2026-09-23 03:30:00,1728.41,INR,credit_card,travel,active,successful,none,NONE,1,5,4,1,3,0.2,3,2,0,0.6115,0
TXN_025456,CUST_04339,2026-09-23 03:45:00,1389.97,INR,upi,ecommerce,none,failed,authentication_failure,OTP_FAILED,1,28,23,5,2,0.17857142857142858,3,2,0,0.4867,1
TXN_025457,CUST_09209,2026-09-23 04:00:00,856.72,INR,wallet,healthcare,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,26,26,0,0,0.0,4,2,0,0.2875,1
TXN_025458,CUST_02703,2026-09-23 04:15:00,41422.66,INR,wallet,healthcare,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,14,14,0,1,0.0,4,2,0,0.2357,0
TXN_025459,CUST_03992,2026-09-23 04:30:00,658.07,INR,wallet,travel,none,failed,network_failure,CONNECTION_FAILED,2,25,21,4,2,0.16,4,2,0,0.5213,0
TXN_025460,CUST_08652,2026-09-23 04:45:00,1041.7,INR,netbanking,food,none,successful,none,NONE,1,11,11,0,5,0.0,4,2,0,0.574,0
TXN_025461,CUST_07533,2026-09-23 05:00:00,4739.81,INR,netbanking,travel,past_due,successful,none,NONE,1,29,24,5,0,0.1724137931034483,5,2,0,0.4646,0
TXN_025462,CUST_07246,2026-09-23 05:15:00,1597.26,INR,upi,education,active,successful,none,NONE,1,21,19,2,5,0.09523809523809523,5,2,0,0.7113,0
TXN_025463,CUST_03641,2026-09-23 05:30:00,1710.42,INR,upi,education,active,successful,none,NONE,1,18,14,4,1,0.2222222222222222,5,2,0,0.5438,0
TXN_025464,CUST_00532,2026-09-23 05:45:00,2606.06,INR,debit_card,food,active,failed,unknown,UNKNOWN_ERROR,1,13,8,5,0,0.38461538461538464,5,2,0,0.4016,0
TXN_025465,CUST_01978,2026-09-23 06:00:00,5463.47,INR,upi,travel,none,successful,none,NONE,1,3,0,6,5,2.0,6,2,0,0.1294,0
TXN_025466,CUST_03765,2026-09-23 06:15:00,2723.4,INR,upi,travel,active,successful,none,NONE,1,28,26,2,5,0.07142857142857142,6,2,0,0.7263,0
TXN_025467,CUST_00291,2026-09-23 06:30:00,618.19,INR,upi,food,none,successful,none,NONE,1,16,14,2,0,0.125,6,2,0,0.5693,0
TXN_025468,CUST_06078,2026-09-23 06:45:00,1075.46,INR,wallet,saas,past_due,successful,none,NONE,1,12,7,5,0,0.4166666666666667,6,2,0,0.4809,0
TXN_025469,CUST_07869,2026-09-23 07:00:00,3538.12,INR,wallet,travel,active,successful,none,NONE,1,12,5,7,1,0.5833333333333334,7,2,0,0.4263,0
TXN_025470,CUST_03576,2026-09-23 07:15:00,1144.41,INR,credit_card,saas,active,failed,insufficient_funds,BALANCE_LOW,1,19,12,7,1,0.3684210526315789,7,2,0,0.3386,0
TXN_025471,CUST_04650,2026-09-23 07:30:00,3131.79,INR,credit_card,food,none,successful,none,NONE,1,15,12,3,2,0.2,7,2,0,0.4195,0
TXN_025472,CUST_06615,2026-09-23 07:45:00,2876.63,INR,upi,food,active,failed,merchant_error,INVALID_REQUEST,2,13,9,4,1,0.3076923076923077,7,2,0,0.1442,0
TXN_025473,CUST_00513,2026-09-23 08:00:00,691.66,INR,upi,travel,active,successful,none,NONE,1,17,15,2,5,0.11764705882352941,8,2,0,0.5379,0
TXN_025474,CUST_01640,2026-09-23 08:15:00,2388.74,INR,wallet,travel,none,successful,none,NONE,1,6,3,3,0,0.5,8,2,0,0.4329,0
TXN_025475,CUST_08447,2026-09-23 08:30:00,1302.53,INR,debit_card,education,none,failed,authentication_failure,AUTH_FAILED,1,16,9,7,1,0.4375,8,2,0,0.4551,1
TXN_025476,CUST_04817,2026-09-23 08:45:00,481.26,INR,upi,travel,past_due,successful,none,NONE,1,2,0,5,4,2.5,8,2,0,0.0204,0
TXN_025477,CUST_05850,2026-09-23 09:00:00,782.84,INR,upi,ecommerce,active,successful,none,NONE,1,16,12,4,2,0.25,9,2,0,0.6682,0
TXN_025478,CUST_02638,2026-09-23 09:15:00,1792.45,INR,debit_card,food,active,successful,none,NONE,1,21,20,1,3,0.047619047619047616,9,2,0,0.4496,0
TXN_025479,CUST_01966,2026-09-23 09:30:00,1105.53,INR,upi,education,none,successful,none,NONE,1,21,14,7,5,0.3333333333333333,9,2,0,0.6073,0
TXN_025480,CUST_00051,2026-09-23 09:45:00,2558.66,INR,credit_card,saas,none,successful,none,NONE,1,3,0,5,1,1.6666666666666667,9,2,0,0.0582,0
TXN_025481,CUST_00800,2026-09-23 10:00:00,1021.8,INR,netbanking,education,active,successful,none,NONE,1,19,12,7,5,0.3684210526315789,10,2,0,0.4795,0
TXN_025482,CUST_08292,2026-09-23 10:15:00,11163.54,INR,debit_card,education,active,successful,none,NONE,1,5,1,4,5,0.8,10,2,0,0.1956,0
TXN_025483,CUST_09940,2026-09-23 10:30:00,1051.65,INR,wallet,travel,none,failed,unknown,UNKNOWN_ERROR,1,8,8,0,1,0.0,10,2,0,0.6018,1
TXN_025484,CUST_06643,2026-09-23 10:45:00,4076.95,INR,netbanking,saas,active,successful,none,NONE,1,2,0,5,0,2.5,10,2,0,0.02,0
TXN_025485,CUST_00237,2026-09-23 11:00:00,1145.44,INR,upi,healthcare,active,failed,transient,PROCESSING_TIMEOUT,1,19,17,2,5,0.10526315789473684,11,2,0,0.9387,1
TXN_025486,CUST_00472,2026-09-23 11:15:00,3326.02,INR,credit_card,healthcare,none,successful,none,NONE,1,22,21,1,2,0.045454545454545456,11,2,0,0.5267,0
TXN_025487,CUST_02205,2026-09-23 11:30:00,1142.85,INR,upi,education,none,successful,none,NONE,1,29,28,1,0,0.034482758620689655,11,2,0,0.7687,0
TXN_025488,CUST_07182,2026-09-23 11:45:00,20481.23,INR,upi,food,none,successful,none,NONE,1,11,4,7,5,0.6363636363636364,11,2,0,0.3848,0
TXN_025489,CUST_06260,2026-09-23 12:00:00,774.08,INR,debit_card,travel,none,successful,none,NONE,1,20,15,5,4,0.25,12,2,0,0.6003,0
TXN_025490,CUST_08331,2026-09-23 12:15:00,1436.07,INR,upi,travel,active,failed,expired_payment_method,CARD_EXPIRED,2,25,22,3,0,0.12,12,2,0,0.1596,0
TXN_025491,CUST_01384,2026-09-23 12:30:00,3441.86,INR,credit_card,travel,past_due,successful,none,NONE,1,20,15,5,5,0.25,12,2,0,0.552,0
TXN_025492,CUST_04502,2026-09-23 12:45:00,698.82,INR,debit_card,ecommerce,active,successful,none,NONE,1,20,15,5,4,0.25,12,2,0,0.545,0
TXN_025493,CUST_01713,2026-09-23 13:00:00,4324.55,INR,upi,ecommerce,none,successful,none,NONE,1,13,7,6,3,0.46153846153846156,13,2,0,0.643,0
TXN_025494,CUST_09143,2026-09-23 13:15:00,18088.31,INR,upi,healthcare,active,successful,none,NONE,1,13,8,5,4,0.38461538461538464,13,2,0,0.2834,0
TXN_025495,CUST_06711,2026-09-23 13:30:00,727.39,INR,upi,ecommerce,past_due,successful,none,NONE,1,22,19,3,5,0.13636363636363635,13,2,0,0.5596,0
TXN_025496,CUST_03797,2026-09-23 13:45:00,2096.88,INR,credit_card,travel,active,successful,none,NONE,1,9,3,6,1,0.6666666666666666,13,2,0,0.2485,0
TXN_025497,CUST_02374,2026-09-23 14:00:00,2075.79,INR,debit_card,travel,none,successful,none,NONE,1,10,9,1,2,0.1,14,2,0,0.6115,0
TXN_025498,CUST_09550,2026-09-23 14:15:00,589.1,INR,credit_card,healthcare,none,successful,none,NONE,1,12,8,4,3,0.3333333333333333,14,2,0,0.4851,0
TXN_025499,CUST_04425,2026-09-23 14:30:00,778.35,INR,upi,saas,active,failed,transient,PROCESSING_TIMEOUT,1,5,1,4,5,0.8,14,2,0,0.6433,1
TXN_025500,CUST_05420,2026-09-23 14:45:00,215.47,INR,upi,healthcare,active,successful,none,NONE,1,6,2,4,2,0.6666666666666666,14,2,0,0.3172,0
TXN_025501,CUST_01700,2026-09-23 15:00:00,1567.61,INR,upi,healthcare,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,21,19,2,3,0.09523809523809523,15,2,0,0.4414,0
TXN_025502,CUST_04111,2026-09-23 15:15:00,2126.03,INR,upi,saas,active,successful,none,NONE,1,4,0,5,3,1.25,15,2,0,0.2044,0
TXN_025503,CUST_03373,2026-09-23 15:30:00,2286.44,INR,upi,food,past_due,successful,none,NONE,1,25,24,1,4,0.04,15,2,0,0.5448,0
TXN_025504,CUST_08826,2026-09-23 15:45:00,3552.61,INR,upi,ecommerce,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,18,13,5,3,0.2777777777777778,15,2,0,0.2533,1
TXN_025505,CUST_05582,2026-09-23 16:00:00,4970.21,INR,debit_card,travel,none,successful,none,NONE,1,1,0,4,2,4.0,16,2,0,0.02,0
TXN_025506,CUST_09321,2026-09-23 16:15:00,1661.2,INR,debit_card,food,active,successful,none,NONE,1,27,20,7,2,0.25925925925925924,16,2,0,0.4209,0
TXN_025507,CUST_02387,2026-09-23 16:30:00,1389.68,INR,credit_card,food,none,successful,none,NONE,1,19,17,2,2,0.10526315789473684,16,2,0,0.5334,0
TXN_025508,CUST_08584,2026-09-23 16:45:00,3116.75,INR,credit_card,food,none,successful,none,NONE,1,14,11,3,1,0.21428571428571427,16,2,0,0.5897,0
TXN_025509,CUST_00169,2026-09-23 17:00:00,11343.59,INR,netbanking,saas,none,failed,network_failure,NETWORK_ERROR,1,3,0,3,0,1.0,17,2,0,0.3507,1
TXN_025510,CUST_03966,2026-09-23 17:15:00,430.07,INR,upi,ecommerce,active,successful,none,NONE,1,28,27,1,0,0.03571428571428571,17,2,0,0.3945,0
TXN_025511,CUST_03209,2026-09-23 17:30:00,542.77,INR,credit_card,food,none,successful,none,NONE,1,6,5,1,1,0.16666666666666666,17,2,0,0.6181,0
TXN_025512,CUST_09378,2026-09-23 17:45:00,651.17,INR,upi,food,none,successful,none,NONE,1,29,29,0,4,0.0,17,2,0,0.5772,0
TXN_025513,CUST_08173,2026-09-23 18:00:00,606.6,INR,netbanking,ecommerce,none,successful,none,NONE,1,25,18,7,4,0.28,18,2,0,0.6134,0
TXN_025514,CUST_02728,2026-09-23 18:15:00,327.18,INR,upi,education,active,successful,none,NONE,1,15,15,0,2,0.0,18,2,0,0.6541,0
TXN_025515,CUST_03510,2026-09-23 18:30:00,1532.47,INR,upi,food,active,successful,none,NONE,1,14,13,1,0,0.07142857142857142,18,2,0,0.5107,0
TXN_025516,CUST_07550,2026-09-23 18:45:00,404.22,INR,upi,healthcare,past_due,successful,none,NONE,1,7,7,0,1,0.0,18,2,0,0.5398,0
TXN_025517,CUST_04478,2026-09-23 19:00:00,3014.24,INR,upi,travel,none,failed,unknown,UNKNOWN_ERROR,2,28,21,7,1,0.25,19,2,0,0.3734,0
TXN_025518,CUST_04721,2026-09-23 19:15:00,5710.0,INR,netbanking,healthcare,active,successful,none,NONE,1,18,15,3,2,0.16666666666666666,19,2,0,0.6684,0
TXN_025519,CUST_01714,2026-09-23 19:30:00,691.69,INR,netbanking,saas,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,17,11,6,0,0.35294117647058826,19,2,0,0.3655,1
TXN_025520,CUST_06620,2026-09-23 19:45:00,1288.29,INR,debit_card,healthcare,none,failed,insufficient_funds,BALANCE_LOW,1,23,18,5,4,0.21739130434782608,19,2,0,0.5406,0
TXN_025521,CUST_02513,2026-09-23 20:00:00,1876.09,INR,upi,healthcare,active,successful,none,NONE,1,16,13,3,1,0.1875,20,2,0,0.4526,0
TXN_025522,CUST_04590,2026-09-23 20:15:00,5880.71,INR,upi,travel,none,failed,expired_payment_method,CARD_EXPIRED,1,17,17,0,2,0.0,20,2,0,0.5396,0
TXN_025523,CUST_06679,2026-09-23 20:30:00,1501.94,INR,credit_card,food,none,failed,transient,GATEWAY_TIMEOUT,2,13,8,5,0,0.38461538461538464,20,2,0,0.4797,1
TXN_025524,CUST_02679,2026-09-23 20:45:00,930.97,INR,credit_card,education,none,failed,network_failure,CONNECTION_FAILED,2,25,24,1,5,0.04,20,2,0,0.7125,1
TXN_025525,CUST_00282,2026-09-23 21:00:00,3508.71,INR,upi,ecommerce,none,successful,none,NONE,1,17,17,0,3,0.0,21,2,0,0.5248,0
TXN_025526,CUST_04927,2026-09-23 21:15:00,807.72,INR,debit_card,saas,none,successful,none,NONE,1,16,12,4,5,0.25,21,2,0,0.6292,0
TXN_025527,CUST_00430,2026-09-23 21:30:00,974.19,INR,upi,ecommerce,none,successful,none,NONE,1,6,1,5,4,0.8333333333333334,21,2,0,0.3651,0
TXN_025528,CUST_04659,2026-09-23 21:45:00,2720.43,INR,netbanking,saas,none,successful,none,NONE,1,23,20,3,4,0.13043478260869565,21,2,0,0.6592,0
TXN_025529,CUST_05163,2026-09-23 22:00:00,2478.72,INR,wallet,ecommerce,active,successful,none,NONE,1,17,10,7,5,0.4117647058823529,22,2,0,0.6515,0
TXN_025530,CUST_08106,2026-09-23 22:15:00,751.64,INR,debit_card,saas,past_due,successful,none,NONE,1,8,8,0,1,0.0,22,2,0,0.7159,0
TXN_025531,CUST_03213,2026-09-23 22:30:00,2582.64,INR,debit_card,ecommerce,past_due,successful,none,NONE,1,13,7,6,5,0.46153846153846156,22,2,0,0.5289,0
TXN_025532,CUST_04633,2026-09-23 22:45:00,714.57,INR,upi,ecommerce,active,successful,none,NONE,1,6,4,2,0,0.3333333333333333,22,2,0,0.4373,0
TXN_025533,CUST_02664,2026-09-23 23:00:00,771.56,INR,upi,ecommerce,none,successful,none,NONE,1,6,2,4,2,0.6666666666666666,23,2,0,0.4822,0
TXN_025534,CUST_09128,2026-09-23 23:15:00,848.4,INR,upi,education,none,successful,none,NONE,1,23,20,3,4,0.13043478260869565,23,2,0,0.6581,0
TXN_025535,CUST_01689,2026-09-23 23:30:00,1542.22,INR,upi,saas,active,successful,none,NONE,1,2,0,2,4,1.0,23,2,0,0.2572,0
TXN_025536,CUST_05595,2026-09-23 23:45:00,2231.61,INR,credit_card,education,active,successful,none,NONE,1,26,20,6,2,0.23076923076923078,23,2,0,0.572,0
TXN_025537,CUST_05936,2026-09-24 00:00:00,1242.56,INR,netbanking,education,none,successful,none,NONE,1,21,18,3,5,0.14285714285714285,0,3,0,0.6563,0
TXN_025538,CUST_09075,2026-09-24 00:15:00,3580.54,INR,upi,healthcare,none,successful,none,NONE,1,20,16,4,2,0.2,0,3,0,0.5149,0
TXN_025539,CUST_00817,2026-09-24 00:30:00,2117.25,INR,netbanking,ecommerce,none,successful,none,NONE,1,28,24,4,0,0.14285714285714285,0,3,0,0.3714,0
TXN_025540,CUST_03867,2026-09-24 00:45:00,2079.79,INR,upi,education,active,failed,transient,PROCESSING_TIMEOUT,3,20,16,4,5,0.2,0,3,0,0.6235,1
TXN_025541,CUST_06189,2026-09-24 01:00:00,2693.06,INR,netbanking,ecommerce,active,successful,none,NONE,1,13,13,0,1,0.0,1,3,0,0.4646,0
TXN_025542,CUST_00678,2026-09-24 01:15:00,4915.36,INR,credit_card,saas,none,successful,none,NONE,1,29,26,3,0,0.10344827586206896,1,3,0,0.433,0
TXN_025543,CUST_02490,2026-09-24 01:30:00,2787.59,INR,upi,food,past_due,successful,none,NONE,1,6,0,6,4,1.0,1,3,0,0.3517,0
TXN_025544,CUST_07233,2026-09-24 01:45:00,5162.62,INR,upi,food,none,failed,expired_payment_method,CARD_EXPIRED,2,28,25,3,0,0.10714285714285714,1,3,0,0.2147,0
TXN_025545,CUST_02447,2026-09-24 02:00:00,3631.22,INR,upi,travel,active,failed,transient,PROCESSING_TIMEOUT,1,7,2,5,5,0.7142857142857143,2,3,0,0.7763,1
TXN_025546,CUST_01889,2026-09-24 02:15:00,1652.65,INR,upi,food,none,successful,none,NONE,1,23,16,7,5,0.30434782608695654,2,3,0,0.5861,0
TXN_025547,CUST_01721,2026-09-24 02:30:00,1297.65,INR,upi,travel,none,failed,transient,GATEWAY_TIMEOUT,3,28,24,4,0,0.14285714285714285,2,3,0,0.4784,0
TXN_025548,CUST_00224,2026-09-24 02:45:00,5260.6,INR,wallet,ecommerce,active,successful,none,NONE,1,27,22,5,3,0.18518518518518517,2,3,0,0.5455,0
TXN_025549,CUST_00935,2026-09-24 03:00:00,3302.37,INR,debit_card,ecommerce,none,successful,none,NONE,1,13,10,3,3,0.23076923076923078,3,3,0,0.4964,0
TXN_025550,CUST_09505,2026-09-24 03:15:00,1071.71,INR,upi,food,none,successful,none,NONE,1,22,21,1,2,0.045454545454545456,3,3,0,0.5832,0
TXN_025551,CUST_01309,2026-09-24 03:30:00,905.96,INR,debit_card,education,past_due,successful,none,NONE,1,19,17,2,0,0.10526315789473684,3,3,0,0.486,0
TXN_025552,CUST_08418,2026-09-24 03:45:00,1705.54,INR,upi,food,active,successful,none,NONE,1,22,22,0,1,0.0,3,3,0,0.4972,0
TXN_025553,CUST_00200,2026-09-24 04:00:00,4290.43,INR,debit_card,saas,past_due,failed,unknown,UNKNOWN_ERROR,1,27,21,6,0,0.2222222222222222,4,3,0,0.4765,1
TXN_025554,CUST_04107,2026-09-24 04:15:00,690.27,INR,credit_card,saas,active,successful,none,NONE,1,20,20,0,2,0.0,4,3,0,0.6396,0
